index,identifier,label,region
15349,binary-15349.png,Moth,NorthEasternAmerica
15350,binary-15350.png,Moth,NorthEasternAmerica
15351,binary-15351.png,Moth,NorthEasternAmerica
15352,binary-15352.png,Moth,NorthEasternAmerica
15353,binary-15353.png,Moth,NorthEasternAmerica
15354,binary-15354.png,Moth,NorthEasternAmerica
15355,binary-15355.png,Moth,NorthEasternAmerica
15356,binary-15356.png,Moth,NorthEasternAmerica
15357,binary-15357.png,Moth,NorthEasternAmerica
15358,binary-15358.png,Moth,NorthEasternAmerica
15359,binary-15359.png,Moth,NorthEasternAmerica
15360,binary-15360.png,Moth,NorthEasternAmerica
15361,binary-15361.png,Moth,NorthEasternAmerica
15362,binary-15362.png,Moth,NorthEasternAmerica
15363,binary-15363.png,Non-Moth,NorthEasternAmerica
15364,binary-15364.png,Moth,NorthEasternAmerica
15365,binary-15365.png,Non-Moth,NorthEasternAmerica
15366,binary-15366.png,Moth,NorthEasternAmerica
15367,binary-15367.png,Moth,NorthEasternAmerica
15368,binary-15368.png,Moth,NorthEasternAmerica
15369,binary-15369.png,Moth,NorthEasternAmerica
15370,binary-15370.png,Moth,NorthEasternAmerica
15371,binary-15371.png,Moth,NorthEasternAmerica
15372,binary-15372.png,Moth,NorthEasternAmerica
15373,binary-15373.png,Moth,NorthEasternAmerica
15374,binary-15374.png,Moth,NorthEasternAmerica
15375,binary-15375.png,Moth,NorthEasternAmerica
15376,binary-15376.png,Moth,NorthEasternAmerica
15377,binary-15377.png,Non-Moth,NorthEasternAmerica
15378,binary-15378.png,Moth,NorthEasternAmerica
15379,binary-15379.png,Moth,NorthEasternAmerica
15380,binary-15380.png,Moth,NorthEasternAmerica
15381,binary-15381.png,Moth,NorthEasternAmerica
15382,binary-15382.png,Moth,NorthEasternAmerica
15383,binary-15383.png,Moth,NorthEasternAmerica
15384,binary-15384.png,Moth,NorthEasternAmerica
15385,binary-15385.png,Non-Moth,NorthEasternAmerica
15386,binary-15386.png,Non-Moth,NorthEasternAmerica
15387,binary-15387.png,Non-Moth,NorthEasternAmerica
15388,binary-15388.png,Non-Moth,NorthEasternAmerica
15389,binary-15389.png,Non-Moth,NorthEasternAmerica
15390,binary-15390.png,Non-Moth,NorthEasternAmerica
15391,binary-15391.png,Non-Moth,NorthEasternAmerica
15392,binary-15392.png,Non-Moth,NorthEasternAmerica
15393,binary-15393.png,Non-Moth,NorthEasternAmerica
15394,binary-15394.png,Non-Moth,NorthEasternAmerica
15395,binary-15395.png,Moth,NorthEasternAmerica
15396,binary-15396.png,Non-Moth,NorthEasternAmerica
15397,binary-15397.png,Non-Moth,NorthEasternAmerica
15398,binary-15398.png,Moth,NorthEasternAmerica
15399,binary-15399.png,Non-Moth,NorthEasternAmerica
15400,binary-15400.png,Non-Moth,NorthEasternAmerica
15401,binary-15401.png,Non-Moth,NorthEasternAmerica
15402,binary-15402.png,Non-Moth,NorthEasternAmerica
15403,binary-15403.png,Moth,NorthEasternAmerica
15404,binary-15404.png,Moth,NorthEasternAmerica
15405,binary-15405.png,Non-Moth,NorthEasternAmerica
15406,binary-15406.png,Moth,NorthEasternAmerica
15407,binary-15407.png,Moth,NorthEasternAmerica
15408,binary-15408.png,Moth,NorthEasternAmerica
15409,binary-15409.png,Moth,NorthEasternAmerica
15410,binary-15410.png,Moth,NorthEasternAmerica
15411,binary-15411.png,Moth,NorthEasternAmerica
15412,binary-15412.png,Moth,NorthEasternAmerica
15413,binary-15413.png,Moth,NorthEasternAmerica
15414,binary-15414.png,Moth,NorthEasternAmerica
15415,binary-15415.png,Non-Moth,NorthEasternAmerica
15416,binary-15416.png,Non-Moth,NorthEasternAmerica
15417,binary-15417.png,Moth,NorthEasternAmerica
15418,binary-15418.png,Moth,NorthEasternAmerica
15419,binary-15419.png,Moth,NorthEasternAmerica
15420,binary-15420.png,Moth,NorthEasternAmerica
15421,binary-15421.png,Moth,NorthEasternAmerica
15422,binary-15422.png,Moth,NorthEasternAmerica
15423,binary-15423.png,Moth,NorthEasternAmerica
15424,binary-15424.png,Moth,NorthEasternAmerica
15425,binary-15425.png,Moth,NorthEasternAmerica
15426,binary-15426.png,Non-Moth,NorthEasternAmerica
15427,binary-15427.png,Non-Moth,NorthEasternAmerica
15428,binary-15428.png,Moth,NorthEasternAmerica
15429,binary-15429.png,Moth,NorthEasternAmerica
15430,binary-15430.png,Moth,NorthEasternAmerica
15431,binary-15431.png,Moth,NorthEasternAmerica
15432,binary-15432.png,Moth,NorthEasternAmerica
15433,binary-15433.png,Moth,NorthEasternAmerica
15434,binary-15434.png,Moth,NorthEasternAmerica
15435,binary-15435.png,Moth,NorthEasternAmerica
15436,binary-15436.png,Moth,NorthEasternAmerica
15437,binary-15437.png,Non-Moth,NorthEasternAmerica
15438,binary-15438.png,Non-Moth,NorthEasternAmerica
15439,binary-15439.png,Moth,NorthEasternAmerica
15440,binary-15440.png,Moth,NorthEasternAmerica
15441,binary-15441.png,Moth,NorthEasternAmerica
15442,binary-15442.png,Moth,NorthEasternAmerica
15443,binary-15443.png,Moth,NorthEasternAmerica
15444,binary-15444.png,Moth,NorthEasternAmerica
15445,binary-15445.png,Moth,NorthEasternAmerica
15446,binary-15446.png,Moth,NorthEasternAmerica
15447,binary-15447.png,Moth,NorthEasternAmerica
15448,binary-15448.png,Moth,NorthEasternAmerica
15449,binary-15449.png,Moth,NorthEasternAmerica
15450,binary-15450.png,Moth,NorthEasternAmerica
15451,binary-15451.png,Moth,NorthEasternAmerica
15452,binary-15452.png,Moth,NorthEasternAmerica
15453,binary-15453.png,Non-Moth,NorthEasternAmerica
15454,binary-15454.png,Moth,NorthEasternAmerica
15455,binary-15455.png,Moth,NorthEasternAmerica
15456,binary-15456.png,Non-Moth,NorthEasternAmerica
15457,binary-15457.png,Non-Moth,NorthEasternAmerica
15458,binary-15458.png,Moth,NorthEasternAmerica
15459,binary-15459.png,Moth,NorthEasternAmerica
15460,binary-15460.png,Moth,NorthEasternAmerica
15461,binary-15461.png,Moth,NorthEasternAmerica
15462,binary-15462.png,Moth,NorthEasternAmerica
15463,binary-15463.png,Moth,NorthEasternAmerica
15464,binary-15464.png,Moth,NorthEasternAmerica
15465,binary-15465.png,Moth,NorthEasternAmerica
15466,binary-15466.png,Moth,NorthEasternAmerica
15467,binary-15467.png,Moth,NorthEasternAmerica
15468,binary-15468.png,Moth,NorthEasternAmerica
15469,binary-15469.png,Moth,NorthEasternAmerica
15470,binary-15470.png,Moth,NorthEasternAmerica
15471,binary-15471.png,Moth,NorthEasternAmerica
15472,binary-15472.png,Moth,NorthEasternAmerica
15473,binary-15473.png,Moth,NorthEasternAmerica
15474,binary-15474.png,Non-Moth,NorthEasternAmerica
15475,binary-15475.png,Non-Moth,NorthEasternAmerica
15476,binary-15476.png,Moth,NorthEasternAmerica
15477,binary-15477.png,Moth,NorthEasternAmerica
15478,binary-15478.png,Moth,NorthEasternAmerica
15479,binary-15479.png,Moth,NorthEasternAmerica
15480,binary-15480.png,Moth,NorthEasternAmerica
15481,binary-15481.png,Moth,NorthEasternAmerica
15482,binary-15482.png,Moth,NorthEasternAmerica
15483,binary-15483.png,Moth,NorthEasternAmerica
15484,binary-15484.png,Moth,NorthEasternAmerica
15485,binary-15485.png,Moth,NorthEasternAmerica
15486,binary-15486.png,Moth,NorthEasternAmerica
15487,binary-15487.png,Moth,NorthEasternAmerica
15488,binary-15488.png,Moth,NorthEasternAmerica
15489,binary-15489.png,Moth,NorthEasternAmerica
15490,binary-15490.png,Moth,NorthEasternAmerica
15491,binary-15491.png,Moth,NorthEasternAmerica
15492,binary-15492.png,Moth,NorthEasternAmerica
15493,binary-15493.png,Non-Moth,NorthEasternAmerica
15494,binary-15494.png,Moth,NorthEasternAmerica
15495,binary-15495.png,Moth,NorthEasternAmerica
15496,binary-15496.png,Moth,NorthEasternAmerica
15497,binary-15497.png,Moth,NorthEasternAmerica
15498,binary-15498.png,Moth,NorthEasternAmerica
15499,binary-15499.png,Moth,NorthEasternAmerica
15500,binary-15500.png,Moth,NorthEasternAmerica
15501,binary-15501.png,Moth,NorthEasternAmerica
15502,binary-15502.png,Moth,NorthEasternAmerica
15503,binary-15503.png,Moth,NorthEasternAmerica
15504,binary-15504.png,Moth,NorthEasternAmerica
15505,binary-15505.png,Moth,NorthEasternAmerica
15506,binary-15506.png,Moth,NorthEasternAmerica
15507,binary-15507.png,Moth,NorthEasternAmerica
15508,binary-15508.png,Moth,NorthEasternAmerica
15509,binary-15509.png,Non-Moth,NorthEasternAmerica
15510,binary-15510.png,Non-Moth,NorthEasternAmerica
15511,binary-15511.png,Moth,NorthEasternAmerica
15512,binary-15512.png,Moth,NorthEasternAmerica
15513,binary-15513.png,Moth,NorthEasternAmerica
15514,binary-15514.png,Moth,NorthEasternAmerica
15515,binary-15515.png,Moth,NorthEasternAmerica
15516,binary-15516.png,Moth,NorthEasternAmerica
15517,binary-15517.png,Moth,NorthEasternAmerica
15518,binary-15518.png,Moth,NorthEasternAmerica
15519,binary-15519.png,Moth,NorthEasternAmerica
15520,binary-15520.png,Moth,NorthEasternAmerica
15521,binary-15521.png,Moth,NorthEasternAmerica
15522,binary-15522.png,Moth,NorthEasternAmerica
15523,binary-15523.png,Moth,NorthEasternAmerica
15524,binary-15524.png,Moth,NorthEasternAmerica
15525,binary-15525.png,Moth,NorthEasternAmerica
15526,binary-15526.png,Moth,NorthEasternAmerica
15527,binary-15527.png,Non-Moth,NorthEasternAmerica
15528,binary-15528.png,Non-Moth,NorthEasternAmerica
15529,binary-15529.png,Moth,NorthEasternAmerica
15530,binary-15530.png,Moth,NorthEasternAmerica
15531,binary-15531.png,Moth,NorthEasternAmerica
15532,binary-15532.png,Moth,NorthEasternAmerica
15533,binary-15533.png,Moth,NorthEasternAmerica
15534,binary-15534.png,Moth,NorthEasternAmerica
15535,binary-15535.png,Moth,NorthEasternAmerica
15536,binary-15536.png,Moth,NorthEasternAmerica
15537,binary-15537.png,Moth,NorthEasternAmerica
15538,binary-15538.png,Non-Moth,NorthEasternAmerica
15539,binary-15539.png,Moth,NorthEasternAmerica
15540,binary-15540.png,Moth,NorthEasternAmerica
15541,binary-15541.png,Moth,NorthEasternAmerica
15542,binary-15542.png,Non-Moth,NorthEasternAmerica
15543,binary-15543.png,Non-Moth,NorthEasternAmerica
15544,binary-15544.png,Non-Moth,NorthEasternAmerica
15545,binary-15545.png,Non-Moth,NorthEasternAmerica
15546,binary-15546.png,Moth,NorthEasternAmerica
15547,binary-15547.png,Moth,NorthEasternAmerica
15548,binary-15548.png,Moth,NorthEasternAmerica
15549,binary-15549.png,Moth,NorthEasternAmerica
15550,binary-15550.png,Non-Moth,NorthEasternAmerica
15551,binary-15551.png,Non-Moth,NorthEasternAmerica
15552,binary-15552.png,Non-Moth,NorthEasternAmerica
15553,binary-15553.png,Non-Moth,NorthEasternAmerica
15554,binary-15554.png,Non-Moth,NorthEasternAmerica
15555,binary-15555.png,Non-Moth,NorthEasternAmerica
15556,binary-15556.png,Non-Moth,NorthEasternAmerica
15557,binary-15557.png,Non-Moth,NorthEasternAmerica
15558,binary-15558.png,Non-Moth,NorthEasternAmerica
15559,binary-15559.png,Non-Moth,NorthEasternAmerica
15560,binary-15560.png,Non-Moth,NorthEasternAmerica
15561,binary-15561.png,Non-Moth,NorthEasternAmerica
15562,binary-15562.png,Non-Moth,NorthEasternAmerica
15563,binary-15563.png,Non-Moth,NorthEasternAmerica
15564,binary-15564.png,Non-Moth,NorthEasternAmerica
15565,binary-15565.png,Moth,NorthEasternAmerica
15566,binary-15566.png,Moth,NorthEasternAmerica
15567,binary-15567.png,Moth,NorthEasternAmerica
15568,binary-15568.png,Moth,NorthEasternAmerica
15569,binary-15569.png,Moth,NorthEasternAmerica
15570,binary-15570.png,Moth,NorthEasternAmerica
15571,binary-15571.png,Moth,NorthEasternAmerica
15572,binary-15572.png,Moth,NorthEasternAmerica
15573,binary-15573.png,Moth,NorthEasternAmerica
15574,binary-15574.png,Moth,NorthEasternAmerica
15575,binary-15575.png,Moth,NorthEasternAmerica
15576,binary-15576.png,Moth,NorthEasternAmerica
15577,binary-15577.png,Moth,NorthEasternAmerica
15578,binary-15578.png,Moth,NorthEasternAmerica
15579,binary-15579.png,Moth,NorthEasternAmerica
15580,binary-15580.png,Moth,NorthEasternAmerica
15581,binary-15581.png,Non-Moth,NorthEasternAmerica
15582,binary-15582.png,Moth,NorthEasternAmerica
15583,binary-15583.png,Moth,NorthEasternAmerica
15584,binary-15584.png,Non-Moth,NorthEasternAmerica
15585,binary-15585.png,Moth,NorthEasternAmerica
15586,binary-15586.png,Moth,NorthEasternAmerica
15587,binary-15587.png,Moth,NorthEasternAmerica
15588,binary-15588.png,Non-Moth,NorthEasternAmerica
15589,binary-15589.png,Non-Moth,NorthEasternAmerica
15590,binary-15590.png,Non-Moth,NorthEasternAmerica
15591,binary-15591.png,Non-Moth,NorthEasternAmerica
15592,binary-15592.png,Non-Moth,NorthEasternAmerica
15593,binary-15593.png,Non-Moth,NorthEasternAmerica
15594,binary-15594.png,Moth,NorthEasternAmerica
15595,binary-15595.png,Moth,NorthEasternAmerica
15596,binary-15596.png,Moth,NorthEasternAmerica
15597,binary-15597.png,Moth,NorthEasternAmerica
15598,binary-15598.png,Moth,NorthEasternAmerica
15599,binary-15599.png,Moth,NorthEasternAmerica
15600,binary-15600.png,Moth,NorthEasternAmerica
15601,binary-15601.png,Moth,NorthEasternAmerica
15602,binary-15602.png,Moth,NorthEasternAmerica
15603,binary-15603.png,Moth,NorthEasternAmerica
15604,binary-15604.png,Moth,NorthEasternAmerica
15605,binary-15605.png,Moth,NorthEasternAmerica
15606,binary-15606.png,Moth,NorthEasternAmerica
15607,binary-15607.png,Moth,NorthEasternAmerica
15608,binary-15608.png,Moth,NorthEasternAmerica
15609,binary-15609.png,Moth,NorthEasternAmerica
15610,binary-15610.png,Moth,NorthEasternAmerica
15611,binary-15611.png,Moth,NorthEasternAmerica
15612,binary-15612.png,Non-Moth,NorthEasternAmerica
15613,binary-15613.png,Non-Moth,NorthEasternAmerica
15614,binary-15614.png,Non-Moth,NorthEasternAmerica
15615,binary-15615.png,Non-Moth,NorthEasternAmerica
15616,binary-15616.png,Non-Moth,NorthEasternAmerica
15617,binary-15617.png,Non-Moth,NorthEasternAmerica
15618,binary-15618.png,Non-Moth,NorthEasternAmerica
15619,binary-15619.png,Non-Moth,NorthEasternAmerica
15620,binary-15620.png,Non-Moth,NorthEasternAmerica
15621,binary-15621.png,Non-Moth,NorthEasternAmerica
15622,binary-15622.png,Non-Moth,NorthEasternAmerica
15623,binary-15623.png,Moth,NorthEasternAmerica
15624,binary-15624.png,Non-Moth,NorthEasternAmerica
15625,binary-15625.png,Non-Moth,NorthEasternAmerica
15626,binary-15626.png,Non-Moth,NorthEasternAmerica
15627,binary-15627.png,Non-Moth,NorthEasternAmerica
15628,binary-15628.png,Non-Moth,NorthEasternAmerica
15629,binary-15629.png,Non-Moth,NorthEasternAmerica
15630,binary-15630.png,Non-Moth,NorthEasternAmerica
15631,binary-15631.png,Moth,NorthEasternAmerica
15632,binary-15632.png,Moth,NorthEasternAmerica
15633,binary-15633.png,Non-Moth,NorthEasternAmerica
15634,binary-15634.png,Non-Moth,NorthEasternAmerica
15635,binary-15635.png,Non-Moth,NorthEasternAmerica
15636,binary-15636.png,Non-Moth,NorthEasternAmerica
15637,binary-15637.png,Non-Moth,NorthEasternAmerica
15638,binary-15638.png,Non-Moth,NorthEasternAmerica
15639,binary-15639.png,Non-Moth,NorthEasternAmerica
15640,binary-15640.png,Non-Moth,NorthEasternAmerica
15641,binary-15641.png,Non-Moth,NorthEasternAmerica
15642,binary-15642.png,Non-Moth,NorthEasternAmerica
15643,binary-15643.png,Moth,NorthEasternAmerica
15644,binary-15644.png,Moth,NorthEasternAmerica
15645,binary-15645.png,Non-Moth,NorthEasternAmerica
15646,binary-15646.png,Non-Moth,NorthEasternAmerica
15647,binary-15647.png,Non-Moth,NorthEasternAmerica
15648,binary-15648.png,Non-Moth,NorthEasternAmerica
15649,binary-15649.png,Non-Moth,NorthEasternAmerica
15650,binary-15650.png,Moth,NorthEasternAmerica
15651,binary-15651.png,Moth,NorthEasternAmerica
15652,binary-15652.png,Moth,NorthEasternAmerica
15653,binary-15653.png,Moth,NorthEasternAmerica
15654,binary-15654.png,Moth,NorthEasternAmerica
15655,binary-15655.png,Moth,NorthEasternAmerica
15656,binary-15656.png,Moth,NorthEasternAmerica
15657,binary-15657.png,Moth,NorthEasternAmerica
15658,binary-15658.png,Moth,NorthEasternAmerica
15659,binary-15659.png,Non-Moth,NorthEasternAmerica
15660,binary-15660.png,Moth,NorthEasternAmerica
15661,binary-15661.png,Non-Moth,NorthEasternAmerica
15662,binary-15662.png,Non-Moth,NorthEasternAmerica
15663,binary-15663.png,Moth,NorthEasternAmerica
15664,binary-15664.png,Moth,NorthEasternAmerica
15665,binary-15665.png,Moth,NorthEasternAmerica
15666,binary-15666.png,Moth,NorthEasternAmerica
15667,binary-15667.png,Moth,NorthEasternAmerica
15668,binary-15668.png,Moth,NorthEasternAmerica
15669,binary-15669.png,Moth,NorthEasternAmerica
15670,binary-15670.png,Moth,NorthEasternAmerica
15671,binary-15671.png,Moth,NorthEasternAmerica
15672,binary-15672.png,Moth,NorthEasternAmerica
15673,binary-15673.png,Moth,NorthEasternAmerica
15674,binary-15674.png,Moth,NorthEasternAmerica
15675,binary-15675.png,Moth,NorthEasternAmerica
15676,binary-15676.png,Moth,NorthEasternAmerica
15677,binary-15677.png,Moth,NorthEasternAmerica
15678,binary-15678.png,Non-Moth,NorthEasternAmerica
15679,binary-15679.png,Non-Moth,NorthEasternAmerica
15680,binary-15680.png,Non-Moth,NorthEasternAmerica
15681,binary-15681.png,Non-Moth,NorthEasternAmerica
15682,binary-15682.png,Non-Moth,NorthEasternAmerica
15683,binary-15683.png,Non-Moth,NorthEasternAmerica
15684,binary-15684.png,Non-Moth,NorthEasternAmerica
15685,binary-15685.png,Moth,NorthEasternAmerica
15686,binary-15686.png,Moth,NorthEasternAmerica
15687,binary-15687.png,Moth,NorthEasternAmerica
15688,binary-15688.png,Moth,NorthEasternAmerica
15689,binary-15689.png,Moth,NorthEasternAmerica
15690,binary-15690.png,Moth,NorthEasternAmerica
15691,binary-15691.png,Moth,NorthEasternAmerica
15692,binary-15692.png,Moth,NorthEasternAmerica
15693,binary-15693.png,Moth,NorthEasternAmerica
15694,binary-15694.png,Moth,NorthEasternAmerica
15695,binary-15695.png,Moth,NorthEasternAmerica
15696,binary-15696.png,Moth,NorthEasternAmerica
15697,binary-15697.png,Moth,NorthEasternAmerica
15698,binary-15698.png,Moth,NorthEasternAmerica
15699,binary-15699.png,Moth,NorthEasternAmerica
15700,binary-15700.png,Moth,NorthEasternAmerica
15701,binary-15701.png,Moth,NorthEasternAmerica
15702,binary-15702.png,Moth,NorthEasternAmerica
15703,binary-15703.png,Moth,NorthEasternAmerica
15704,binary-15704.png,Moth,NorthEasternAmerica
15705,binary-15705.png,Moth,NorthEasternAmerica
15706,binary-15706.png,Non-Moth,NorthEasternAmerica
15707,binary-15707.png,Non-Moth,NorthEasternAmerica
15708,binary-15708.png,Non-Moth,NorthEasternAmerica
15709,binary-15709.png,Non-Moth,NorthEasternAmerica
15710,binary-15710.png,Non-Moth,NorthEasternAmerica
15711,binary-15711.png,Non-Moth,NorthEasternAmerica
15712,binary-15712.png,Non-Moth,NorthEasternAmerica
15713,binary-15713.png,Moth,NorthEasternAmerica
15714,binary-15714.png,Moth,NorthEasternAmerica
15715,binary-15715.png,Moth,NorthEasternAmerica
15716,binary-15716.png,Moth,NorthEasternAmerica
15717,binary-15717.png,Moth,NorthEasternAmerica
15718,binary-15718.png,Non-Moth,NorthEasternAmerica
15719,binary-15719.png,Non-Moth,NorthEasternAmerica
15720,binary-15720.png,Non-Moth,NorthEasternAmerica
15721,binary-15721.png,Moth,NorthEasternAmerica
15722,binary-15722.png,Moth,NorthEasternAmerica
15723,binary-15723.png,Moth,NorthEasternAmerica
15724,binary-15724.png,Moth,NorthEasternAmerica
15725,binary-15725.png,Moth,NorthEasternAmerica
15726,binary-15726.png,Moth,NorthEasternAmerica
15727,binary-15727.png,Moth,NorthEasternAmerica
15728,binary-15728.png,Moth,NorthEasternAmerica
15729,binary-15729.png,Non-Moth,NorthEasternAmerica
15730,binary-15730.png,Moth,NorthEasternAmerica
15731,binary-15731.png,Moth,NorthEasternAmerica
15732,binary-15732.png,Non-Moth,NorthEasternAmerica
15733,binary-15733.png,Non-Moth,NorthEasternAmerica
15734,binary-15734.png,Non-Moth,NorthEasternAmerica
15735,binary-15735.png,Non-Moth,NorthEasternAmerica
15736,binary-15736.png,Moth,NorthEasternAmerica
15737,binary-15737.png,Non-Moth,NorthEasternAmerica
15738,binary-15738.png,Moth,NorthEasternAmerica
15739,binary-15739.png,Non-Moth,NorthEasternAmerica
15740,binary-15740.png,Non-Moth,NorthEasternAmerica
15741,binary-15741.png,Non-Moth,NorthEasternAmerica
15742,binary-15742.png,Non-Moth,NorthEasternAmerica
15743,binary-15743.png,Non-Moth,NorthEasternAmerica
15744,binary-15744.png,Non-Moth,NorthEasternAmerica
15745,binary-15745.png,Non-Moth,NorthEasternAmerica
15746,binary-15746.png,Moth,NorthEasternAmerica
15747,binary-15747.png,Moth,NorthEasternAmerica
15748,binary-15748.png,Moth,NorthEasternAmerica
15749,binary-15749.png,Moth,NorthEasternAmerica
15750,binary-15750.png,Moth,NorthEasternAmerica
15751,binary-15751.png,Moth,NorthEasternAmerica
15752,binary-15752.png,Moth,NorthEasternAmerica
15753,binary-15753.png,Moth,NorthEasternAmerica
15754,binary-15754.png,Moth,NorthEasternAmerica
15755,binary-15755.png,Moth,NorthEasternAmerica
15756,binary-15756.png,Moth,NorthEasternAmerica
15757,binary-15757.png,Moth,NorthEasternAmerica
15758,binary-15758.png,Moth,NorthEasternAmerica
15759,binary-15759.png,Moth,NorthEasternAmerica
15760,binary-15760.png,Moth,NorthEasternAmerica
15761,binary-15761.png,Moth,NorthEasternAmerica
15762,binary-15762.png,Moth,NorthEasternAmerica
15763,binary-15763.png,Moth,NorthEasternAmerica
15764,binary-15764.png,Moth,NorthEasternAmerica
15765,binary-15765.png,Moth,NorthEasternAmerica
15766,binary-15766.png,Moth,NorthEasternAmerica
15767,binary-15767.png,Moth,NorthEasternAmerica
15768,binary-15768.png,Moth,NorthEasternAmerica
15769,binary-15769.png,Moth,NorthEasternAmerica
15770,binary-15770.png,Moth,NorthEasternAmerica
15771,binary-15771.png,Moth,NorthEasternAmerica
15772,binary-15772.png,Moth,NorthEasternAmerica
15773,binary-15773.png,Moth,NorthEasternAmerica
15774,binary-15774.png,Moth,NorthEasternAmerica
15775,binary-15775.png,Moth,NorthEasternAmerica
15776,binary-15776.png,Moth,NorthEasternAmerica
15777,binary-15777.png,Moth,NorthEasternAmerica
15778,binary-15778.png,Moth,NorthEasternAmerica
15779,binary-15779.png,Moth,NorthEasternAmerica
15780,binary-15780.png,Moth,NorthEasternAmerica
15781,binary-15781.png,Moth,NorthEasternAmerica
15782,binary-15782.png,Moth,NorthEasternAmerica
15783,binary-15783.png,Moth,NorthEasternAmerica
15784,binary-15784.png,Non-Moth,NorthEasternAmerica
15785,binary-15785.png,Non-Moth,NorthEasternAmerica
15786,binary-15786.png,Non-Moth,NorthEasternAmerica
15787,binary-15787.png,Non-Moth,NorthEasternAmerica
15788,binary-15788.png,Moth,NorthEasternAmerica
15789,binary-15789.png,Non-Moth,NorthEasternAmerica
15790,binary-15790.png,Non-Moth,NorthEasternAmerica
15791,binary-15791.png,Non-Moth,NorthEasternAmerica
15792,binary-15792.png,Non-Moth,NorthEasternAmerica
15793,binary-15793.png,Non-Moth,NorthEasternAmerica
15794,binary-15794.png,Non-Moth,NorthEasternAmerica
15795,binary-15795.png,Non-Moth,NorthEasternAmerica
15796,binary-15796.png,Non-Moth,NorthEasternAmerica
15797,binary-15797.png,Non-Moth,NorthEasternAmerica
15798,binary-15798.png,Non-Moth,NorthEasternAmerica
15799,binary-15799.png,Non-Moth,NorthEasternAmerica
15800,binary-15800.png,Non-Moth,NorthEasternAmerica
15801,binary-15801.png,Non-Moth,NorthEasternAmerica
15802,binary-15802.png,Moth,NorthEasternAmerica
15803,binary-15803.png,Moth,NorthEasternAmerica
15804,binary-15804.png,Moth,NorthEasternAmerica
15805,binary-15805.png,Moth,NorthEasternAmerica
15806,binary-15806.png,Moth,NorthEasternAmerica
15807,binary-15807.png,Moth,NorthEasternAmerica
15808,binary-15808.png,Moth,NorthEasternAmerica
15809,binary-15809.png,Moth,NorthEasternAmerica
15810,binary-15810.png,Moth,NorthEasternAmerica
15811,binary-15811.png,Moth,NorthEasternAmerica
15812,binary-15812.png,Moth,NorthEasternAmerica
15813,binary-15813.png,Moth,NorthEasternAmerica
15814,binary-15814.png,Moth,NorthEasternAmerica
15815,binary-15815.png,Moth,NorthEasternAmerica
15816,binary-15816.png,Moth,NorthEasternAmerica
15817,binary-15817.png,Moth,NorthEasternAmerica
15818,binary-15818.png,Moth,NorthEasternAmerica
15819,binary-15819.png,Moth,NorthEasternAmerica
15820,binary-15820.png,Moth,NorthEasternAmerica
15821,binary-15821.png,Non-Moth,NorthEasternAmerica
15822,binary-15822.png,Non-Moth,NorthEasternAmerica
15823,binary-15823.png,Non-Moth,NorthEasternAmerica
15824,binary-15824.png,Non-Moth,NorthEasternAmerica
15825,binary-15825.png,Non-Moth,NorthEasternAmerica
15826,binary-15826.png,Non-Moth,NorthEasternAmerica
15827,binary-15827.png,Non-Moth,NorthEasternAmerica
15828,binary-15828.png,Non-Moth,NorthEasternAmerica
15829,binary-15829.png,Non-Moth,NorthEasternAmerica
15830,binary-15830.png,Non-Moth,NorthEasternAmerica
15831,binary-15831.png,Non-Moth,NorthEasternAmerica
15832,binary-15832.png,Non-Moth,NorthEasternAmerica
15833,binary-15833.png,Non-Moth,NorthEasternAmerica
15834,binary-15834.png,Non-Moth,NorthEasternAmerica
15835,binary-15835.png,Non-Moth,NorthEasternAmerica
15836,binary-15836.png,Non-Moth,NorthEasternAmerica
15837,binary-15837.png,Moth,NorthEasternAmerica
15838,binary-15838.png,Moth,NorthEasternAmerica
15839,binary-15839.png,Moth,NorthEasternAmerica
15840,binary-15840.png,Moth,NorthEasternAmerica
15841,binary-15841.png,Moth,NorthEasternAmerica
15842,binary-15842.png,Moth,NorthEasternAmerica
15843,binary-15843.png,Moth,NorthEasternAmerica
15844,binary-15844.png,Moth,NorthEasternAmerica
15845,binary-15845.png,Moth,NorthEasternAmerica
15846,binary-15846.png,Moth,NorthEasternAmerica
15847,binary-15847.png,Moth,NorthEasternAmerica
15848,binary-15848.png,Moth,NorthEasternAmerica
15849,binary-15849.png,Moth,NorthEasternAmerica
15850,binary-15850.png,Moth,NorthEasternAmerica
15851,binary-15851.png,Moth,NorthEasternAmerica
15852,binary-15852.png,Moth,NorthEasternAmerica
15853,binary-15853.png,Moth,NorthEasternAmerica
15854,binary-15854.png,Moth,NorthEasternAmerica
15855,binary-15855.png,Non-Moth,NorthEasternAmerica
15856,binary-15856.png,Moth,NorthEasternAmerica
15857,binary-15857.png,Non-Moth,NorthEasternAmerica
15858,binary-15858.png,Non-Moth,NorthEasternAmerica
15859,binary-15859.png,Non-Moth,NorthEasternAmerica
15860,binary-15860.png,Non-Moth,NorthEasternAmerica
15861,binary-15861.png,Non-Moth,NorthEasternAmerica
15862,binary-15862.png,Non-Moth,NorthEasternAmerica
15863,binary-15863.png,Non-Moth,NorthEasternAmerica
15864,binary-15864.png,Non-Moth,NorthEasternAmerica
15865,binary-15865.png,Non-Moth,NorthEasternAmerica
15866,binary-15866.png,Non-Moth,NorthEasternAmerica
