index,identifier,taxon_rank,label,synonym,speciesKey,acceptedTaxonKey,region
1542,fgrained-1542.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1543,fgrained-1543.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1544,fgrained-1544.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1545,fgrained-1545.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1546,fgrained-1546.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1547,fgrained-1547.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1548,fgrained-1548.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1549,fgrained-1549.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1550,fgrained-1550.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1551,fgrained-1551.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1552,fgrained-1552.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1553,fgrained-1553.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1554,fgrained-1554.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1555,fgrained-1555.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1556,fgrained-1556.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1557,fgrained-1557.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1558,fgrained-1558.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1559,fgrained-1559.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1560,fgrained-1560.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1561,fgrained-1561.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1562,fgrained-1562.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1563,fgrained-1563.png,ORDER,Moth,,,,NorthEasternAmerica
1564,fgrained-1564.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1565,fgrained-1565.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1566,fgrained-1566.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1567,fgrained-1567.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1568,fgrained-1568.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1569,fgrained-1569.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1570,fgrained-1570.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1571,fgrained-1571.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1572,fgrained-1572.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1573,fgrained-1573.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1574,fgrained-1574.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1575,fgrained-1575.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1576,fgrained-1576.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1577,fgrained-1577.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1578,fgrained-1578.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1579,fgrained-1579.png,GENUS,Sparganothis sp.,,,,NorthEasternAmerica
1580,fgrained-1580.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1581,fgrained-1581.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1582,fgrained-1582.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1583,fgrained-1583.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1584,fgrained-1584.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1585,fgrained-1585.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1586,fgrained-1586.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1587,fgrained-1587.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1588,fgrained-1588.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1589,fgrained-1589.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1590,fgrained-1590.png,ORDER,Moth,,,,NorthEasternAmerica
1591,fgrained-1591.png,SPECIES,Choristoneura fractivittana,,5102635.0,5102635.0,NorthEasternAmerica
1592,fgrained-1592.png,GENUS,Choristoneura sp.,,,,NorthEasternAmerica
1593,fgrained-1593.png,SPECIES,Chrysoteuchia topiarius,,1887285.0,1887285.0,NorthEasternAmerica
1594,fgrained-1594.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1595,fgrained-1595.png,SPECIES,Choristoneura fractivittana,,5102635.0,5102635.0,NorthEasternAmerica
1596,fgrained-1596.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1597,fgrained-1597.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1598,fgrained-1598.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1599,fgrained-1599.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1600,fgrained-1600.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1601,fgrained-1601.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1602,fgrained-1602.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1603,fgrained-1603.png,SPECIES,Choristoneura fractivittana,,5102635.0,5102635.0,NorthEasternAmerica
1604,fgrained-1604.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1605,fgrained-1605.png,SPECIES,Choristoneura fractivittana,,5102635.0,5102635.0,NorthEasternAmerica
1606,fgrained-1606.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1607,fgrained-1607.png,FAMILY,Pyralidae,,,,NorthEasternAmerica
1608,fgrained-1608.png,ORDER,Moth,,,,NorthEasternAmerica
1609,fgrained-1609.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1610,fgrained-1610.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1611,fgrained-1611.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1612,fgrained-1612.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1613,fgrained-1613.png,GENUS,Crambus sp.,,,,NorthEasternAmerica
1614,fgrained-1614.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1615,fgrained-1615.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1616,fgrained-1616.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1617,fgrained-1617.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1618,fgrained-1618.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1619,fgrained-1619.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1620,fgrained-1620.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1621,fgrained-1621.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1622,fgrained-1622.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1623,fgrained-1623.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1624,fgrained-1624.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1625,fgrained-1625.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1626,fgrained-1626.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1627,fgrained-1627.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1628,fgrained-1628.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1629,fgrained-1629.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1630,fgrained-1630.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1631,fgrained-1631.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1632,fgrained-1632.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1633,fgrained-1633.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1634,fgrained-1634.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1635,fgrained-1635.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1636,fgrained-1636.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1637,fgrained-1637.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1638,fgrained-1638.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1639,fgrained-1639.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1640,fgrained-1640.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1641,fgrained-1641.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1642,fgrained-1642.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1643,fgrained-1643.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1644,fgrained-1644.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1645,fgrained-1645.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1646,fgrained-1646.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1647,fgrained-1647.png,SPECIES,Sparganothis sulfureana,,1739617.0,1739617.0,NorthEasternAmerica
1648,fgrained-1648.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1649,fgrained-1649.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1650,fgrained-1650.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1651,fgrained-1651.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1652,fgrained-1652.png,GENUS,Choristoneura sp.,,,,NorthEasternAmerica
1653,fgrained-1653.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1654,fgrained-1654.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1655,fgrained-1655.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1656,fgrained-1656.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1657,fgrained-1657.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1658,fgrained-1658.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1659,fgrained-1659.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1660,fgrained-1660.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1661,fgrained-1661.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1662,fgrained-1662.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1663,fgrained-1663.png,GENUS,Clemensia sp.,,,,NorthEasternAmerica
1664,fgrained-1664.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1665,fgrained-1665.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1666,fgrained-1666.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1667,fgrained-1667.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1668,fgrained-1668.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1669,fgrained-1669.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1670,fgrained-1670.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1671,fgrained-1671.png,FAMILY,Gelechiidae,,,,NorthEasternAmerica
1672,fgrained-1672.png,SPECIES,Chrysoteuchia topiarius,,1887285.0,1887285.0,NorthEasternAmerica
1673,fgrained-1673.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1674,fgrained-1674.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1675,fgrained-1675.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1676,fgrained-1676.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1677,fgrained-1677.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1678,fgrained-1678.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1679,fgrained-1679.png,GENUS,Pandemis sp.,,,,NorthEasternAmerica
1680,fgrained-1680.png,GENUS,Crambus sp.,,,,NorthEasternAmerica
1681,fgrained-1681.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1682,fgrained-1682.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1683,fgrained-1683.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1684,fgrained-1684.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1685,fgrained-1685.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1686,fgrained-1686.png,GENUS,Crambus sp.,,,,NorthEasternAmerica
1687,fgrained-1687.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1688,fgrained-1688.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1689,fgrained-1689.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1690,fgrained-1690.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1691,fgrained-1691.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1692,fgrained-1692.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1693,fgrained-1693.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1694,fgrained-1694.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1695,fgrained-1695.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1696,fgrained-1696.png,ORDER,Moth,,,,NorthEasternAmerica
1697,fgrained-1697.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1698,fgrained-1698.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1699,fgrained-1699.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1700,fgrained-1700.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1701,fgrained-1701.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1702,fgrained-1702.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1703,fgrained-1703.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1704,fgrained-1704.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1705,fgrained-1705.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1706,fgrained-1706.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1707,fgrained-1707.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1708,fgrained-1708.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1709,fgrained-1709.png,ORDER,Moth,,,,NorthEasternAmerica
1710,fgrained-1710.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1711,fgrained-1711.png,GENUS,Choristoneura sp.,,,,NorthEasternAmerica
1712,fgrained-1712.png,GENUS,Choristoneura sp.,,,,NorthEasternAmerica
1713,fgrained-1713.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1714,fgrained-1714.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1715,fgrained-1715.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1716,fgrained-1716.png,SPECIES,Chrysoteuchia topiarius,,1887285.0,1887285.0,NorthEasternAmerica
1717,fgrained-1717.png,FAMILY,Geometridae,,,,NorthEasternAmerica
1718,fgrained-1718.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1719,fgrained-1719.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1720,fgrained-1720.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1721,fgrained-1721.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1722,fgrained-1722.png,GENUS,Dioryctria sp.,,,,NorthEasternAmerica
1723,fgrained-1723.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1724,fgrained-1724.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1725,fgrained-1725.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1726,fgrained-1726.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1727,fgrained-1727.png,ORDER,Moth,,,,NorthEasternAmerica
1728,fgrained-1728.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1729,fgrained-1729.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1730,fgrained-1730.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1731,fgrained-1731.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1732,fgrained-1732.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1733,fgrained-1733.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1734,fgrained-1734.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1735,fgrained-1735.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1736,fgrained-1736.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1737,fgrained-1737.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1738,fgrained-1738.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1739,fgrained-1739.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1740,fgrained-1740.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1741,fgrained-1741.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1742,fgrained-1742.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1743,fgrained-1743.png,FAMILY,Noctuidae,,,,NorthEasternAmerica
1744,fgrained-1744.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1745,fgrained-1745.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1746,fgrained-1746.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1747,fgrained-1747.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1748,fgrained-1748.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1749,fgrained-1749.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1750,fgrained-1750.png,ORDER,Moth,,,,NorthEasternAmerica
1751,fgrained-1751.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1752,fgrained-1752.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1753,fgrained-1753.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1754,fgrained-1754.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1755,fgrained-1755.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1756,fgrained-1756.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1757,fgrained-1757.png,FAMILY,Crambidae,,,,NorthEasternAmerica
1758,fgrained-1758.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1759,fgrained-1759.png,GENUS,Acleris sp.,,,,NorthEasternAmerica
1760,fgrained-1760.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1761,fgrained-1761.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1762,fgrained-1762.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1763,fgrained-1763.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1764,fgrained-1764.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1765,fgrained-1765.png,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
1766,fgrained-1766.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1767,fgrained-1767.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1768,fgrained-1768.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1769,fgrained-1769.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1770,fgrained-1770.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1771,fgrained-1771.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1772,fgrained-1772.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1773,fgrained-1773.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1774,fgrained-1774.png,FAMILY,Gelechiidae,,,,NorthEasternAmerica
1775,fgrained-1775.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1776,fgrained-1776.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1777,fgrained-1777.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1778,fgrained-1778.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1779,fgrained-1779.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1780,fgrained-1780.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1781,fgrained-1781.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1782,fgrained-1782.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1783,fgrained-1783.png,GENUS,Coleophora sp.,,,,NorthEasternAmerica
1784,fgrained-1784.png,FAMILY,Geometridae,,,,NorthEasternAmerica
1785,fgrained-1785.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1786,fgrained-1786.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1787,fgrained-1787.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1788,fgrained-1788.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1789,fgrained-1789.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1790,fgrained-1790.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1791,fgrained-1791.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1792,fgrained-1792.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1793,fgrained-1793.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1794,fgrained-1794.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1795,fgrained-1795.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1796,fgrained-1796.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1797,fgrained-1797.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1798,fgrained-1798.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1799,fgrained-1799.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1800,fgrained-1800.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1801,fgrained-1801.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1802,fgrained-1802.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1803,fgrained-1803.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1804,fgrained-1804.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1805,fgrained-1805.png,FAMILY,Coleophoridae,,,,NorthEasternAmerica
1806,fgrained-1806.png,FAMILY,Crambidae,,,,NorthEasternAmerica
1807,fgrained-1807.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1808,fgrained-1808.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1809,fgrained-1809.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1810,fgrained-1810.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1811,fgrained-1811.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1812,fgrained-1812.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1813,fgrained-1813.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1814,fgrained-1814.png,SPECIES,Clepsis virescana,,1737403.0,1737403.0,NorthEasternAmerica
1815,fgrained-1815.png,FAMILY,Gelechiidae,,,,NorthEasternAmerica
1816,fgrained-1816.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1817,fgrained-1817.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1818,fgrained-1818.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1819,fgrained-1819.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1820,fgrained-1820.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1821,fgrained-1821.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1822,fgrained-1822.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1823,fgrained-1823.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1824,fgrained-1824.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1825,fgrained-1825.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1826,fgrained-1826.png,ORDER,Moth,,,,NorthEasternAmerica
1827,fgrained-1827.png,ORDER,Moth,,,,NorthEasternAmerica
1828,fgrained-1828.png,ORDER,Moth,,,,NorthEasternAmerica
1829,fgrained-1829.png,FAMILY,Erebidae,,,,NorthEasternAmerica
1830,fgrained-1830.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1831,fgrained-1831.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1832,fgrained-1832.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1833,fgrained-1833.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1834,fgrained-1834.png,FAMILY,Gelechiidae,,,,NorthEasternAmerica
1835,fgrained-1835.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1836,fgrained-1836.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1837,fgrained-1837.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1838,fgrained-1838.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1839,fgrained-1839.png,SPECIES,Biston betularia,,1975897.0,1975897.0,NorthEasternAmerica
1840,fgrained-1840.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1841,fgrained-1841.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1842,fgrained-1842.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1843,fgrained-1843.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1844,fgrained-1844.png,ORDER,Moth,,,,NorthEasternAmerica
1845,fgrained-1845.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1846,fgrained-1846.png,FAMILY,Pyralidae,,,,NorthEasternAmerica
1847,fgrained-1847.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1848,fgrained-1848.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1849,fgrained-1849.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1850,fgrained-1850.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1851,fgrained-1851.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1852,fgrained-1852.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1853,fgrained-1853.png,SPECIES,Argyrotaenia velutinana,,1747189.0,1747189.0,NorthEasternAmerica
1854,fgrained-1854.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1855,fgrained-1855.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1856,fgrained-1856.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1857,fgrained-1857.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1858,fgrained-1858.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1859,fgrained-1859.png,GENUS,Choristoneura sp.,,,,NorthEasternAmerica
1860,fgrained-1860.png,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
1861,fgrained-1861.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1862,fgrained-1862.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1863,fgrained-1863.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1864,fgrained-1864.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1865,fgrained-1865.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1866,fgrained-1866.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1867,fgrained-1867.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1868,fgrained-1868.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1869,fgrained-1869.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1870,fgrained-1870.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1871,fgrained-1871.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1872,fgrained-1872.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1873,fgrained-1873.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1874,fgrained-1874.png,ORDER,Lepidoptera,,,,NorthEasternAmerica
1875,fgrained-1875.png,FAMILY,Crambidae,,,,NorthEasternAmerica
1876,fgrained-1876.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1877,fgrained-1877.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1878,fgrained-1878.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1879,fgrained-1879.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1880,fgrained-1880.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1881,fgrained-1881.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
1882,fgrained-1882.png,FAMILY,Tortricidae,,,,NorthEasternAmerica
